,correct word,misspelled word
745,گل محمدی,گچل محمدبی
746,گل محمدی,گآل محمد
747,گل محمدی,گ محمدس
748,گل محمدی,گ محمدبی
749,گل محمدی,گ محمد
750,کند چون,کهد چون
751,کند چون,کتند چون
752,کند چون,کد چون
753,کند چون,کند چوت
754,کند چون,کند چومن
755,کند چون,کند چو
756,کند چون,کمد چوت
757,کند چون,کتد چوتن
758,کند چون,کتد چومن
759,کند چون,کجند چوت
760,کند چون,کمند چوتن
761,کند چون,کچند چو
762,کند چون,کد چوم
763,کند چون,کد چوتن
764,کند چون,کد چو
765,رقابت‌های بین‌المللی,رقابف‌های بین‌المللی
766,رقابت‌های بین‌المللی,رقابطت‌های بین‌المللی
767,رقابت‌های بین‌المللی,رقاب‌های بین‌المللی
768,رقابت‌های بین‌المللی,رقابت‌های بین‌المللب
769,رقابت‌های بین‌المللی,رقابت‌های بین‌المللبی
770,رقابت‌های بین‌المللی,رقابت‌های بین‌الملل
771,رقابت‌های بین‌المللی,رقابآ‌های بین‌المللب
772,رقابت‌های بین‌المللی,رقابط‌های بین‌المللسی
773,رقابت‌های بین‌المللی,رقابط‌های بین‌المللسی
774,رقابت‌های بین‌المللی,رقابنت‌های بین‌المللس
775,رقابت‌های بین‌المللی,رقابات‌های بین‌المللسی
776,رقابت‌های بین‌المللی,رقابنت‌های بین‌الملل
777,رقابت‌های بین‌المللی,رقاب‌های بین‌المللس
778,رقابت‌های بین‌المللی,رقاب‌های بین‌المللبی
779,رقابت‌های بین‌المللی,رقاب‌های بین‌الملل
780,ثبت سفارش,ثلت سفارش
781,ثبت سفارش,ثیبت سفارش
782,ثبت سفارش,ثت سفارش
783,ثبت سفارش,ثبت سفاذش
784,ثبت سفارش,ثبت سفازرش
785,ثبت سفارش,ثبت سفاش
786,ثبت سفارش,ثلت سفادش
787,ثبت سفارش,ثیت سفازرش
788,ثبت سفارش,ثیت سفاصرش
789,ثبت سفارش,ثیبت سفاذش
790,ثبت سفارش,ثلبت سفاذرش
791,ثبت سفارش,ثلبت سفاش
792,ثبت سفارش,ثت سفاذش
793,ثبت سفارش,ثت سفازرش
794,ثبت سفارش,ثت سفاش
795,رونق تولید,رکنق تولید
796,رونق تولید,ردونق تولید
797,رونق تولید,رنق تولید
798,رونق تولید,روتق تولید
799,رونق تولید,روهنق تولید
800,رونق تولید,روق تولید
801,رونق تولید,ردتق تولید
802,رونق تولید,رجتنق تولید
803,رونق تولید,ردتنق تولید
804,رونق تولید,ردومق تولید
805,رونق تولید,ردومنق تولید
806,رونق تولید,ردوق تولید
807,رونق تولید,رضق تولید
808,رونق تولید,رتنق تولید
809,رونق تولید,رق تولید
810,حضور یابند,حضدر یابند
811,حضور یابند,حضدور یابند
812,حضور یابند,حضر یابند
813,حضور یابند,حضوذ یابند
814,حضور یابند,حضوذر یابند
815,حضور یابند,حضو یابند
816,حضور یابند,حضدذ یابند
817,حضور یابند,حضدذر یابند
818,حضور یابند,حضدزر یابند
819,حضور یابند,حضدوز یابند
820,حضور یابند,حضدوزر یابند
821,حضور یابند,حضدو یابند
822,حضور یابند,حضذ یابند
823,حضور یابند,حضذر یابند
824,حضور یابند,حض یابند
825,انصراف داد,اتصراف داد
826,انصراف داد,اتنصراف داد
827,انصراف داد,اصراف داد
828,انصراف داد,انثراف داد
829,انصراف داد,انثصراف داد
830,انصراف داد,انراف داد
831,انصراف داد,اتثراف داد
832,انصراف داد,اتثصراف داد
833,انصراف داد,اتضصراف داد
834,انصراف داد,اتنضراف داد
835,انصراف داد,اتنحصراف داد
836,انصراف داد,اتنراف داد
837,انصراف داد,اثراف داد
838,انصراف داد,ارصراف داد
839,انصراف داد,اراف داد
840,مبارزه علیه,ملارزه علیه
841,مبارزه علیه,میبارزه علیه
842,مبارزه علیه,مارزه علیه
843,مبارزه علیه,مبارزح علیه
844,مبارزه علیه,مبارزحه علیه
845,مبارزه علیه,مبارز علیه
846,مبارزه علیه,مقارزع علیه
847,مبارزه علیه,میارزژه علیه
848,مبارزه علیه,میارزحه علیه
849,مبارزه علیه,میبارزع علیه
850,مبارزه علیه,مابارزحه علیه
851,مبارزه علیه,میبارز علیه
852,مبارزه علیه,مارزخ علیه
853,مبارزه علیه,مارزخه علیه
854,مبارزه علیه,مارز علیه
855,آمریکا بوده,آمریکت بوده
856,آمریکا بوده,آمریکتا بوده
857,آمریکا بوده,آمریک بوده
858,آمریکا بوده,آمریکا بدده
859,آمریکا بوده,آمریکا بدوده
860,آمریکا بوده,آمریکا بده
861,آمریکا بوده,آمریکل بدده
862,آمریکا بوده,آمریکت بدوده
863,آمریکا بوده,آمریکل بدوده
864,آمریکا بوده,آمریکلا بدده
865,آمریکا بوده,آمریکثا بدوده
866,آمریکا بوده,آمریکلا بده
867,آمریکا بوده,آمریک بذده
868,آمریکا بوده,آمریک بدوده
869,آمریکا بوده,آمریک بده
870,بیماران مبتلا,بیمارتن مبتلا
871,بیماران مبتلا,بیمارتان مبتلا
872,بیماران مبتلا,بیمارن مبتلا
873,بیماران مبتلا,بیماران مبتلت
874,بیماران مبتلا,بیماران مبتلتا
875,بیماران مبتلا,بیماران مبتل
876,بیماران مبتلا,بیمارلن مبتلت
877,بیماران مبتلا,بیمارلن مبتلتا
878,بیماران مبتلا,بیمارتن مبتللا
879,بیماران مبتلا,بیمارتان مبتلت
880,بیماران مبتلا,بیمارلان مبتلتا
881,بیماران مبتلا,بیمارچان مبتل
882,بیماران مبتلا,بیمارن مبتلت
883,بیماران مبتلا,بیمارن مبتلتا
884,بیماران مبتلا,بیمارن مبتل
885,شبکه‌های مختلف,سبکه‌های مختلف
886,شبکه‌های مختلف,سشبکه‌های مختلف
887,شبکه‌های مختلف,بکه‌های مختلف
888,شبکه‌های مختلف,شبکه‌حای مختلف
889,شبکه‌های مختلف,شبکه‌خهای مختلف
890,شبکه‌های مختلف,شبکه‌ای مختلف
891,شبکه‌های مختلف,سبکه‌خای مختلف
892,شبکه‌های مختلف,هبکه‌خهای مختلف
893,شبکه‌های مختلف,سبکه‌نهای مختلف
894,شبکه‌های مختلف,آشبکه‌عای مختلف
895,شبکه‌های مختلف,سشبکه‌عهای مختلف
896,شبکه‌های مختلف,آشبکه‌ای مختلف
897,شبکه‌های مختلف,بکه‌حای مختلف
898,شبکه‌های مختلف,بکه‌خهای مختلف
899,شبکه‌های مختلف,بکه‌ای مختلف
900,کنند باید,کننذ باید
901,کنند باید,کننذد باید
902,کنند باید,کنن باید
903,کنند باید,کنند بایی
904,کنند باید,کنند بایذد
905,کنند باید,کنند بای
906,کنند باید,کننچ بایی
907,کنند باید,کننذ بایذد
908,کنند باید,کننی بایید
909,کنند باید,کننطد بایذ
910,کنند باید,کننید بایذد
911,کنند باید,کننید بای
912,کنند باید,کنن بایذ
913,کنند باید,کنن بایذد
914,کنند باید,کنن بای
915,دومین سالگرد,ذومین سالگرد
916,دومین سالگرد,ذدومین سالگرد
917,دومین سالگرد,ومین سالگرد
918,دومین سالگرد,ددمین سالگرد
919,دومین سالگرد,ددومین سالگرد
920,دومین سالگرد,دمین سالگرد
921,دومین سالگرد,یدمین سالگرد
922,دومین سالگرد,ذدومین سالگرد
923,دومین سالگرد,ذدومین سالگرد
924,دومین سالگرد,ذددمین سالگرد
925,دومین سالگرد,یددومین سالگرد
926,دومین سالگرد,ذدمین سالگرد
927,دومین سالگرد,دمین سالگرد
928,دومین سالگرد,دومین سالگرد
929,دومین سالگرد,مین سالگرد
930,اعتراض مردم,اعترضض مردم
931,اعتراض مردم,اعترضاض مردم
932,اعتراض مردم,اعترض مردم
933,اعتراض مردم,اعتراض مذدم
934,اعتراض مردم,اعتراض مذردم
935,اعتراض مردم,اعتراض مدم
936,اعتراض مردم,اعترلض مذدم
937,اعتراض مردم,اعترتض مزردم
938,اعتراض مردم,اعترلض مذردم
939,اعتراض مردم,اعترلاض مزدم
940,اعتراض مردم,اعترلاض مذردم
941,اعتراض مردم,اعترلاض مدم
942,اعتراض مردم,اعترض مذدم
943,اعتراض مردم,اعترض ملردم
944,اعتراض مردم,اعترض مدم
945,باز کرده,باذ کرده
946,باز کرده,بارز کرده
947,باز کرده,با کرده
948,باز کرده,باز کزده
949,باز کرده,باز کذرده
950,باز کرده,باز کده
951,باز کرده,باذ کذده
952,باز کرده,بار کذرده
953,باز کرده,باط کذرده
954,باز کرده,باذز کذده
955,باز کرده,باذز کزرده
956,باز کرده,باطز کده
957,باز کرده,با کزده
958,باز کرده,با کزرده
959,باز کرده,با کده
960,وزن -,وضن -
961,وزن -,وطزن -
962,وزن -,ون -
963,وزن -,وزت -
964,وزن -,وزتن -
965,وزن -,وز -
966,وزن -,وطت -
967,وزن -,وذتن -
968,وزن -,وذمن -
969,وزن -,ورزم -
970,وزن -,وطزمن -
971,وزن -,وفز -
972,وزن -,وم -
973,وزن -,وتن -
974,وزن -,و -
975,مردم کشور,مردم کشدر
976,مردم کشور,مردم کشدور
977,مردم کشور,مردم کشر
978,مردم کشور,مردم کشوز
979,مردم کشور,مردم کشوذر
980,مردم کشور,مردم کشو
981,مردم کشور,مردم کشدز
982,مردم کشور,مردم کشدزر
983,مردم کشور,مردم کشدذر
984,مردم کشور,مردم کشدوز
985,مردم کشور,مردم کشدوزر
986,مردم کشور,مردم کشصو
987,مردم کشور,مردم کشه
988,مردم کشور,مردم کشذر
989,مردم کشور,مردم کش
990,مردم بوده,مردک بوده
991,مردم بوده,مردنم بوده
992,مردم بوده,مرد بوده
993,مردم بوده,مردم بودع
994,مردم بوده,مردم بودعه
995,مردم بوده,مردم بود
996,مردم بوده,مردن بودع
997,مردم بوده,مردن بودخه
998,مردم بوده,مردک بودیه
999,مردم بوده,مردکم بودف
1000,مردم بوده,مردنم بودخه
1001,مردم بوده,مردنم بود
1002,مردم بوده,مرد بودح
1003,مردم بوده,مرد بودخه
1004,مردم بوده,مرد بود
1005,گفت هم‌اکنون,گغت هم‌اکنون
1006,گفت هم‌اکنون,گقفت هم‌اکنون
1007,گفت هم‌اکنون,گت هم‌اکنون
1008,گفت هم‌اکنون,گفت هن‌اکنون
